1,1,727,470,40.123,91.049,1,-1,-1,-1
1,2,1327,430,146.62,332.71,1,-1,-1,-1
1,3,585,438,123.42,280.06,1,-1,-1,-1
1,4,1252,451,40.123,91.049,1,-1,-1,-1
1,5,808,473,33.737,76.557,1,-1,-1,-1
1,6,1838,468,73.864,167.61,1,-1,-1,-1
1,7,456,478,103.17,234.13,1,-1,-1,-1
1,8,547,419,123.42,280.06,1,-1,-1,-1
1,9,1397,445,159.84,362.7,1,-1,-1,-1
1,10,1446,420,159.84,362.7,1,-1,-1,-1
1,11,1094,442,47.7939,108.46,1,-1,-1,-1
1,12,672,448,67.474,153.11,1,-1,-1,-1
1,13,1003,453,26,59,1,-1,-1,-1
1,14,1153,433,40.123,91.049,1,-1,-1,-1
1,15,739,482,40.123,91.049,1,-1,-1,-1
1,16,665,93,40.123,91.049,1,-1,-1,-1
2,1,732.716,475.716,40.123,91.049,1,-1,-1,-1
2,2,1346.99,420.446,159.238,361.335,1,-1,-1,-1
2,3,585,438,123.42,280.06,1,-1,-1,-1
2,4,1252,451,40.123,91.049,1,-1,-1,-1
2,5,808,473,33.737,76.557,1,-1,-1,-1
2,6,1838,468,73.864,167.61,1,-1,-1,-1
2,7,440.758,463.711,103.17,234.13,1,-1,-1,-1
2,8,547,419,123.42,280.06,1,-1,-1,-1
2,10,1446,420,159.84,362.7,1,-1,-1,-1
2,11,1096.84,450.536,40.5194,91.9487,1,-1,-1,-1
2,12,678.662,455.606,61.8095,140.26,1,-1,-1,-1
2,13,999.19,453,26,59,1,-1,-1,-1
2,14,1153,433,40.123,91.049,1,-1,-1,-1
2,17,1012,437,43.624,98.993,1,-1,-1,-1
3,1,728.024,471.024,40.123,91.049,1,-1,-1,-1
3,2,1349.09,419.523,160.485,364.164,1,-1,-1,-1
3,4,1252,451,40.123,91.049,1,-1,-1,-1
3,5,810.583,486.954,27.0422,61.3649,1,-1,-1,-1
3,6,1838,468,73.864,167.61,1,-1,-1,-1
3,7,439.184,462.235,103.17,234.13,1,-1,-1,-1
3,8,563.728,435.728,123.42,280.06,1,-1,-1,-1
3,10,1424.87,420,159.84,362.7,1,-1,-1,-1
3,11,1093.63,445.289,42.8202,97.1695,1,-1,-1,-1
3,12,661.498,412.697,84.8882,192.629,1,-1,-1,-1
3,13,1002.32,453,26,59,1,-1,-1,-1
3,14,1153,433,40.123,91.049,1,-1,-1,-1
3,18,650,503,61.514,139.59,1,-1,-1,-1
3,19,975,457,26,59,1,-1,-1,-1
3,20,546,470,36.723,83.333,1,-1,-1,-1
4,2,1349.02,419.554,160.443,364.069,1,-1,-1,-1
4,3,585,438,123.42,280.06,1,-1,-1,-1
4,4,1252,451,40.123,91.049,1,-1,-1,-1
4,5,811.445,491.126,24.8981,56.4996,1,-1,-1,-1
4,6,1838,468,73.864,167.61,1,-1,-1,-1
4,7,439.237,462.284,103.17,234.13,1,-1,-1,-1
4,8,553.293,425.293,123.42,280.06,1,-1,-1,-1
4,9,1397,445,159.84,362.7,1,-1,-1,-1
4,10,1457.8,420,159.84,362.7,1,-1,-1,-1
4,11,1087.08,434.785,50.3916,114.351,1,-1,-1,-1
4,12,650.854,404.416,95.602,216.943,1,-1,-1,-1
4,14,1153,433,40.123,91.049,1,-1,-1,-1
4,15,733.059,476.059,40.123,91.049,1,-1,-1,-1
4,17,1006.11,417.375,51.8497,117.659,1,-1,-1,-1
4,21,931,433,40.123,91.049,1,-1,-1,-1
5,2,1348.79,419.651,160.311,363.769,1,-1,-1,-1
5,4,1252,451,40.123,91.049,1,-1,-1,-1
5,5,811.629,491.984,24.4482,55.4787,1,-1,-1,-1
5,6,1836.48,453.008,83.9002,190.384,1,-1,-1,-1
5,7,450.615,472.952,103.17,234.13,1,-1,-1,-1
5,8,562.234,434.235,123.42,280.06,1,-1,-1,-1
5,10,1439.37,411.418,171.094,388.238,1,-1,-1,-1
5,11,1092.49,443.615,44.906,101.902,1,-1,-1,-1
5,14,1153,433,40.123,91.049,1,-1,-1,-1
5,15,730.307,466.559,42.7684,97.0518,1,-1,-1,-1
5,17,1005.56,423.621,49.2205,111.695,1,-1,-1,-1
5,18,650,503,61.514,139.59,1,-1,-1,-1
6,2,1348.58,419.743,160.188,363.489,1,-1,-1,-1
6,4,1253.26,450.322,42.3957,96.2061,1,-1,-1,-1
6,5,811.59,491.805,24.5423,55.6922,1,-1,-1,-1
6,6,1837.13,460.079,79.2044,179.728,1,-1,-1,-1
6,7,449.784,490.305,97.8114,221.967,1,-1,-1,-1
6,8,569.851,437.952,117.092,265.705,1,-1,-1,-1
6,10,1442.9,415.461,165.745,376.102,1,-1,-1,-1
6,11,1095.25,448.185,41.9841,95.2721,1,-1,-1,-1
6,14,1153,433,40.123,91.049,1,-1,-1,-1
7,2,1362.91,419.822,160.08,363.246,1,-1,-1,-1
7,4,1252.68,450.613,41.377,93.8943,1,-1,-1,-1
7,5,811.473,491.257,24.83,56.3451,1,-1,-1,-1
7,6,1837.58,464.292,76.3747,173.307,1,-1,-1,-1
7,7,454.439,486.394,100.286,227.583,1,-1,-1,-1
7,8,569.61,439.458,120.013,272.332,1,-1,-1,-1
7,10,1444.83,417.875,162.592,368.945,1,-1,-1,-1
7,11,1094.79,440.118,45.2145,102.604,1,-1,-1,-1
7,14,1153,433,40.123,91.049,1,-1,-1,-1
