1,1,198,203,62.22,141.19,1,-1,-1,-1
1,2,140,272,36.769,83.436,1,-1,-1,-1
1,3,396,178,104,236,1,-1,-1,-1
1,4,160,252,47.893,108.68,1,-1,-1,-1
1,5,54,264,74.286,168.57,1,-1,-1,-1
1,6,166,201,52,118,1,-1,-1,-1
1,7,277,188,86.667,196.67,1,-1,-1,-1
2,1,198,203,62.22,141.19,1,-1,-1,-1
2,3,411.242,178,104,236,1,-1,-1,-1
2,4,135.125,198.41,73.2501,166.219,1,-1,-1,-1
2,5,48.1389,177.935,110.513,250.774,1,-1,-1,-1
2,6,157.35,184.632,73.3827,166.52,1,-1,-1,-1
2,7,274.989,220.147,63.5911,144.302,1,-1,-1,-1
3,1,206.791,202.09,57.5425,130.578,1,-1,-1,-1
3,2,151.765,271.997,39.9395,90.6317,1,-1,-1,-1
3,3,426.903,178,104,236,1,-1,-1,-1
3,6,171.195,197.389,56.4286,128.049,1,-1,-1,-1
3,7,257.159,202.307,76.889,174.479,1,-1,-1,-1
3,8,175,252,47.893,108.68,1,-1,-1,-1
3,9,62,321,52,118,1,-1,-1,-1
3,10,134,167,40,90.769,1,-1,-1,-1
4,3,430.705,178,104,236,1,-1,-1,-1
4,4,144.701,194.221,75.0458,170.294,1,-1,-1,-1
4,5,52.7509,153.894,126.014,285.949,1,-1,-1,-1
4,7,248.612,189.002,86.0887,195.356,1,-1,-1,-1
5,3,448.972,205.474,84.2848,191.261,1,-1,-1,-1
5,4,154.497,194.395,74.9716,170.126,1,-1,-1,-1
5,9,69.8441,321,52,118,1,-1,-1,-1
5,10,145.766,167,40,90.769,1,-1,-1,-1
5,11,486,297,52,118,1,-1,-1,-1
5,12,263,274,47.893,108.68,1,-1,-1,-1
5,13,214,253,40,90.769,1,-1,-1,-1
5,14,94,249,52,118,1,-1,-1,-1
6,3,457.031,211.391,74.2354,168.456,1,-1,-1,-1
7,3,462.495,193.552,89.9173,204.042,1,-1,-1,-1
8,3,464.665,184.197,98.2137,222.869,1,-1,-1,-1
9,3,464.772,179.31,102.606,232.836,1,-1,-1,-1
10,3,473.144,177.053,104.679,237.54,1,-1,-1,-1
